216Q1,-0.0813795140579831,-0.00666029050695909,-0.0760920543837378,-0.0789765940683408,4.68039422049969
216Q2,-0.0725375497486412,-0.00364740385131293,-0.0714363240885828,-0.0751315584854879,3.76413913311566
216Q3,0.041854527425436,0.00789354511163215,0.0306322307922019,-0.0745535605121515,3.85692253399253
216Q4,0.0654770523472788,0.00236390067242058,0.0669957225586273,-0.0663092523285531,3.24855304727334
217Q1,0.105262145721638,0.00643851301475388,0.105591673394177,-0.0671885576803768,3.69940673576429
217Q2,0.12077757167614,0.00392891667351064,0.121033098350367,-0.0565691321468532,3.95225855280742
217Q3,0.131702225224453,0.00459416664461997,0.13842712959353,-0.051680554150379,3.86879734827462
217Q4,0.121406232677728,0.00769408963629282,0.118960635491087,-0.0465470754565054,4.39055242949888
218Q1,0.104183697284958,0.0134518855075617,0.0873623283208486,-0.0476946136543374,5.27811310912207
218Q2,0.0874185773983347,0.00718043683174564,0.0817257682311082,-0.0441958818948458,5.55128043684783
218Q3,0.115654121866864,0.00506659851489051,0.117198454410159,-0.0444999741939451,4.41528392018341
218Q4,0.172704978553086,0.013493375585304,0.161913637962507,-0.0513008414129398,3.42149046273456
219Q1,0.110525121480152,0.0123970394467837,0.11243623267381,-0.0446611145904781,3.6506985922957
219Q2,0.137871337175422,0.00821571792052557,0.12948894406245,-0.0419068866097537,3.82442190450106
219Q3,0.176605199787862,0.0103104158764931,0.169547147095279,-0.0389419497287034,4.4523850945573
219Q4,0.16901304363284,0.0126046577364462,0.164662011210599,-0.0401348642451303,5.10541460571611
220Q1,0.099263085049547,-0.00234075141234528,0.112015900789124,-0.032246884891127,5.67401007634499
220Q2,0.105682893024915,0.0104303346555385,0.106369397997706,-0.0387370521038352,6.01225440123307
220Q3,0.0926255583563377,0.0121846552764453,0.0938272727152905,-0.0441276293384504,5.80815859842818
220Q4,0.055734140647233,0.0122190865690884,0.0552150557110543,-0.0555656398915817,5.96993941344346
221Q1,0.0287749909212028,0.0117090321449857,0.0277022699523903,-0.0637106112580471,5.65575853022859
221Q2,-0.0115535880679067,0.00610468180033193,-0.0091002018109291,-0.0777344941954056,5.38535863487337
221Q3,-0.0524182284970823,-0.00037631354975105,-0.0428739222090068,-0.084513529596207,4.60513240464412
221Q4,-0.109145752429471,9.59897424131287E-05,-0.104323447810733,-0.0994382673754035,4.05709132893758
222Q1,-0.140248519521059,0.00227063409999526,-0.132595087150651,-0.108844343100886,4.56687043886312
222Q2,-0.202780755821701,-0.00655920521602455,-0.200869756319574,-0.115111675214628,3.98481858064386
222Q3,-0.18960383612569,-0.00521427839452988,-0.176662106595902,-0.117878167350582,2.81252278882971
222Q4,-0.169678648554742,-0.00462723227253572,-0.157635975062282,-0.114549569725337,2.01044331112858
223Q1,-0.139953053875961,-0.0013843750922,-0.129033166510166,-0.0991171184894651,1.73621440756196
223Q2,-0.0224179445929513,0.0116384105747139,-0.0284668017666453,-0.0836638961686904,1.92391818281784
223Q3,0.00264681934986732,0.0136033068545835,-0.00664038028137571,-0.0609892330843307,3.31896815809517
223Q4,0.0451717293219093,0.015126021757955,0.034805690957378,-0.0299750343245418,5.29596737537733
224Q1,0.114362062285685,0.0189360364484004,0.0991167830011515,0.000655266952581758,6.43745079917536
224Q2,0.0900817948929021,0.0133503472170293,0.0800238344503075,0.0306354678247694,8.13805395616398
224Q3,0.145934780582833,0.0113200975347183,0.147956215552217,0.0577456593968153,9.40416939980928
224Q4,0.161123868767856,0.0245895960255294,0.140766239486575,0.0751016498934301,10.879754879037
225Q1,0.129294787241404,0.0215756268596514,0.112964813555813,0.0854592005847617,12.1831329207259
225Q2,0.20293395540368,0.0302665263152783,0.171335591121279,0.0889273212229623,13.3680021011398
225Q3,0.155705393511982,0.0227969959025681,0.133184801616588,0.0812280968876168,14.1581212083456
225Q4,0.0753642967524741,0.0223168963465715,0.0602430690439807,0.065125679435116,14.482636929001
226Q1,-0.0564080695742078,0.00053222457200592,-0.0526637139917358,0.0453205333167886,13.9839356411506
226Q2,-0.0514106181456319,0.0152821011051006,-0.0678300703436769,0.0151929666151019,12.3799469625912
226Q3,-0.104577196210233,0.0149982469844575,-0.101671766142414,-0.0118975835735278,11.7824986001265
226Q4,0.0022798424186942,0.018982661482618,-0.0109777249296436,-0.0472773859488184,10.1995529060472
227Q1,-0.0320461857963001,0.0154587121320396,-0.0459082923364546,-0.0772719256720978,9.29923303786636
227Q2,-0.0784181258170593,0.00979327011145103,-0.076584863477714,-0.0962208740805902,8.01524439620345
227Q3,-0.137181601512558,0.0119046220294601,-0.143343998262385,-0.110103312842437,6.94876780201544
227Q4,-0.182724737643238,0.00596849351583962,-0.172660901484905,-0.120179977004073,6.34429137483864
228Q1,-0.237345442568233,0.00280009839277313,-0.224481858123329,-0.125587424991989,5.8008679706734
228Q2,-0.215169550801105,0.00405845316166462,-0.215945053186353,-0.120971415596043,5.292740905621
228Q3,-0.211165645468542,0.00150406510553389,-0.211637234197031,-0.108650976710012,5.15836330244719
228Q4,-0.17716554784717,0.00409202647535072,-0.184085836161244,-0.0668800572734767,5.20202820561909
229Q1,-0.10305894391627,0.00713147191074115,-0.117734925275344,-0.0314051358756801,5.89011567287901
229Q2,-0.0155344349505112,0.0144273443169715,-0.0270094083182902,0.000164069386810263,7.09440730472363
229Q3,-0.0587697949058436,-0.00235195327122484,-0.0456086360433937,0.0503411030101237,8.66106964058872
229Q4,0.0834689069740084,0.0140753368098632,0.0777905726897715,0.0966768129692535,10.3959659326837
230Q1,0.203160163300756,0.0266280600634726,0.182688289774738,0.136713761256705,12.311511527481
230Q2,0.290657575859282,0.0290065908519316,0.263920219846794,0.174460647695863,13.7670143755182
230Q3,0.294750416408109,0.0227483397554846,0.282225809744625,0.211401199724796,15.810120651862
230Q4,0.304481920739217,0.0246884662715695,0.29431214893621,0.226626030755747,17.3573137398379
231Q1,0.433705077750676,0.0356187865082127,0.41378167948583,0.233449991502799,18.5386770241734
231Q2,0.391586202305941,0.0325022758556161,0.373468994214242,0.222766623357592,19.8159810917063
231Q3,0.281852076559832,0.0150921140551058,0.276675568557988,0.213888397064855,19.5012663024861
231Q4,0.177097844919443,0.0258876810194667,0.170521089003171,0.19083398729678,19.6241213108767
232Q1,0.0393744944799848,0.0138063644381205,0.0436494558897899,0.16703198117931,19.4462390417214
232Q2,-0.101571404375112,0.0138045430962402,-0.106651227035305,0.131600865500402,18.7477755042557
232Q3,-0.243693679976782,0.00856973804875832,-0.247026207825642,0.084360340341322,17.3754682993458
232Q4,-0.354836659604779,0.00982085556072251,-0.357757363413966,0.0452521634725069,16.0967325156687
233Q1,-0.335627740843159,0.0137784961411711,-0.351567157241401,0.00253315349146271,14.3779099172958
233Q2,-0.390425542069249,0.0095495068089585,-0.397152724068922,-0.0260559260367368,13.3101858672952
233Q3,-0.526161770505429,0.00287517909108305,-0.528905744580116,-0.0497139989980341,12.0221039261614
233Q4,-0.539229963748328,-0.00533014313640692,-0.528068240302118,-0.0671941577696219,10.3670879266057
234Q1,-0.538212313391053,0.00172765989150698,-0.535710419542342,-0.0788260898052283,9.26821038362272
234Q2,-0.525317183909299,-0.00241004429331881,-0.526027733130273,-0.0733627287779788,9.33350121087833
234Q3,-0.495712141889978,0.00791953241657398,-0.502171009107417,-0.0546815809439145,9.73849679907455
234Q4,-0.459550391169054,0.00240187595370491,-0.465333772175919,-0.0343452660618473,9.95184317332962
235Q1,-0.320484096225059,0.00830759381967393,-0.329437788453257,-0.00161596504067932,10.5360721026811
235Q2,-0.146107913508234,0.0169622570684314,-0.163373114013456,0.040755150167064,12.0796371691855
235Q3,-0.0398068661336097,0.020756507287806,-0.0554138312990645,0.081271309453837,14.4231490917747
235Q4,-0.0142659197854646,0.0167489613190203,-0.0280152659163331,0.119109847823583,16.4597220435877
236Q1,0.0292020781592414,0.0226283078991884,0.00588647370353621,0.148490762582507,17.9700013944133
236Q2,0.134955716126136,0.0293639436324722,0.107508749351654,0.165085318802293,18.5287137079748
236Q3,0.170913999593375,0.0264735303483997,0.153000355931436,0.170137656674147,18.8555763307296
236Q4,0.246060110517272,0.0232642798615303,0.237060464161021,0.161369278301832,19.8280493661611
237Q1,0.168380939056654,0.0189068771763278,0.149751594364573,0.156063859021073,19.4348346969
237Q2,0.193663272613495,0.022743626364433,0.178914240420729,0.144195396126338,19.0552858876233
237Q3,0.140518644804075,0.0162611944792006,0.125622748180128,0.122498992909371,18.5705133104192
237Q4,0.0975689640536198,0.0175547301651338,0.0812495637482147,0.0938701240371162,17.6188083434872
238Q1,-0.0346948337988432,0.0115727608084697,-0.0381516528029791,0.0561773627682883,16.1798881424307
238Q2,-0.0849519301428522,0.0104083374545201,-0.0947727428711588,0.0137818402632083,14.3307043010374
238Q3,-0.152038224850474,0.0105568210050815,-0.160882510316968,-0.0187957281659176,12.3874303864873
238Q4,-0.151571971639687,0.00384367674119908,-0.150828578296814,-0.0449973907677185,10.0890853848914
239Q1,-0.114716672214824,0.00601975722812842,-0.126478283803361,-0.0775882240085876,8.38805152594931
239Q2,-0.248365374006632,-0.00490420323067887,-0.228800042474591,-0.0988260202479345,6.78703491681968
239Q3,-0.220146814051775,0.00160104165088959,-0.208623159583195,-0.108231335551076,5.43484314397708
239Q4,-0.173321115561651,0.00770670990299697,-0.175351482158662,-0.106660693451412,4.65492522770655
240Q1,-0.199863985184155,-0.00290439806520482,-0.194117242665333,-0.0937240655844629,3.98132471640938
240Q2,-0.163815096569398,-0.00250531781408126,-0.162085672805599,-0.0789082231684212,3.98956617937992
240Q3,-0.05554334307028,0.0111250509738797,-0.0622884330225596,-0.0547744633904338,4.89454251762974
240Q4,-0.0815814918688878,0.00293381426740304,-0.0794991159244594,-0.0256456468733218,5.87856610587691
241Q1,0.0146028689419105,-0.00547880163599669,0.0248818073751798,0.00900544984969237,6.16961729270808
